name,country,city,ranking,programs,tuition,scholarship,website
Central Academy of Fine Art,China,Main City,382,"Artificial Intelligence, Business Analytics, MS Computer Science",9574,Low,http://www.cafa.edu.cn/
Civil Aviation University of China,China,Main City,214,"Cybersecurity, MBA, Artificial Intelligence",27919,High,http://www.cauc.edu/
China Agricultural University,China,Main City,234,"Cybersecurity, MS Computer Science, MBA",12952,Very High,http://www.cau.edu.cn/
Central China Normal University,China,Main City,42,"Cybersecurity, Data Science, Artificial Intelligence",19183,High,http://www.ccnu.edu.cn/
Changchun University of Technology,China,Main City,414,"Data Science, Software Engineering, Artificial Intelligence",17985,Low,http://www.ccut.edu.cn/
Chengdu University,China,Main City,50,"MBA, Cybersecurity, Business Analytics",26718,Medium,http://www.cdu.edu.cn/
Chengdu University of Traditional Chinese Medicine,China,Main City,117,"MBA, MS Computer Science, Software Engineering",24656,High,http://www.cdutcm.edu.cn/
Chengdu University of Technology,China,Main City,62,"Data Science, Robotics, Software Engineering",15776,Medium,http://www.cdut.edu.cn/
China Foreign Affairs University,China,Main City,298,"MBA, Cybersecurity, MS Computer Science",24277,Low,http://www.cfau.edu.cn/
China Academy of Art,China,Main City,267,"Software Engineering, MS Computer Science, Data Science",15392,Medium,http://www.chinaacademyofart.com/
Chengdu Institute of Sichuan International Studies University,China,Main City,39,"Data Science, MS Computer Science, Business Analytics",21422,High,http://www.cisisu.edu.cn/
China Medical University Shenyang,China,Main City,270,"Business Analytics, MS Computer Science, Software Engineering",22948,Very High,http://www.cmu.edu.cn/
Changchun Teachers College,China,Main City,310,"Business Analytics, Robotics, MS Computer Science",18780,Low,http://www.cncnc.edu.cn/
Capital Normal University,China,Main City,13,"Software Engineering, Cybersecurity, MS Computer Science",20488,Very High,http://www.cnu.edu.cn/
Chinese People's Public Security University,China,Main City,308,"Data Science, Artificial Intelligence, Robotics",16377,Very High,http://www.cppsu.edu.cn/
China Pharmaceutical University Nanjing,China,Main City,476,"Robotics, Software Engineering, MBA",12334,Very High,http://www.cpu.edu.cn/
Capital University of Medical Sciences,China,Main City,362,"Robotics, Artificial Intelligence, MBA",22255,Medium,http://www.cpums.edu.cn/
Chongqing Education College,China,Main City,314,"Artificial Intelligence, Robotics, Business Analytics",16997,High,http://www.cqec.net.cn/
Chongqing Vocational College of Public Transportation,China,Main City,368,"Artificial Intelligence, Software Engineering, Cybersecurity",10001,High,http://www.cqgyzy.com/
Chongqing Medical University,China,Main City,101,"Software Engineering, MBA, MS Computer Science",27763,Very High,http://www.cqmu.edu.cn/
Chongqing Normal University,China,Main City,287,"MBA, Cybersecurity, Business Analytics",20348,Low,http://www.cqnu.edu.cn/
Chongqing Telecommunication College,China,Main City,102,"Data Science, Artificial Intelligence, MBA",13980,Low,http://www.cqtcedu.com/
Chongqing University of Communications,China,Main City,262,"Data Science, MBA, MS Computer Science",19497,Very High,http://www.cquc.edu.cn/
Chongqing University,China,Main City,289,"Business Analytics, Robotics, Software Engineering",10945,Very High,http://www.cqu.edu.cn/
Chongqing University of Post and Telecommunications,China,Main City,73,"MS Computer Science, Robotics, Artificial Intelligence",20062,Very High,http://www.cqupt.edu.cn/
Chongqing University of Science and Technology,China,Main City,472,"Business Analytics, Artificial Intelligence, Robotics",17781,Very High,http://www.cqust.cn/
Chongqing University of Technology,China,Main City,473,"MBA, Artificial Intelligence, Cybersecurity",20437,Medium,http://www.cqut.edu.cn/
Chongqing Wenli University,China,Main City,450,"Robotics, Data Science, Software Engineering",28920,Very High,http://www.cqwu.net/
Central Radio and TV University,China,Main City,182,"Software Engineering, Artificial Intelligence, Data Science",10046,Medium,http://www.crtvu.edu.cn/
Central South Forestry University,China,Main City,355,"MBA, Business Analytics, Artificial Intelligence",16028,Medium,http://www.csfu.edu.cn/
Changsha Railway University,China,Main City,166,"Cybersecurity, MS Computer Science, Robotics",28644,Very High,http://www.csru.edu.cn/
Central South University,China,Main City,225,"Artificial Intelligence, Robotics, Data Science",9279,Medium,http://www.csu.edu.cn/
Changsha University of Electric Power,China,Main City,46,"MS Computer Science, Software Engineering, Business Analytics",18616,Low,http://www.csuep.edu.cn/
Chongqing Technology and Business University,China,Main City,246,"Data Science, Software Engineering, MS Computer Science",12472,Low,http://www.ctbu.edu.cn/
China Three Gorges University,China,Main City,328,"Business Analytics, Artificial Intelligence, Robotics",27867,Low,http://www.ctgu.edu.cn/
China USA Business University,China,Main City,382,"Data Science, Artificial Intelligence, MBA",10575,High,http://www.cubu.edu/
Communication University of China,China,Main City,352,"Business Analytics, Data Science, Artificial Intelligence",15583,Medium,http://www.cuc.edu.cn/
Capital University of Economics and Business,China,Main City,396,"Software Engineering, Cybersecurity, MS Computer Science",24677,High,http://www.cueb.edu.cn/
Central University of Finance and Economics,China,Main City,138,"Data Science, MBA, Robotics",20706,High,http://www.cufe.edu.cn/
China University of Geoscience Beijing,China,Main City,96,"Data Science, MS Computer Science, Robotics",9410,Very High,http://www.cugb.edu.cn/
China University of Geosciences Wuhan,China,Main City,449,"Robotics, Business Analytics, Cybersecurity",21525,Medium,http://www.cug.edu.cn/
China University of Mining Technology - Beijing,China,Main City,28,"Software Engineering, Cybersecurity, MS Computer Science",21125,Very High,http://www.cumtb.edu.cn/
China University of Mining Technology - Xuzhou,China,Main City,455,"Robotics, Business Analytics, Cybersecurity",11523,Very High,http://www.cumt.edu.cn/
Central University for Nationalities,China,Main City,86,"Robotics, Artificial Intelligence, Software Engineering",20484,Low,http://www.cun.edu.cn/
China University of Political Science and Law,China,Main City,336,"MBA, Robotics, Data Science",27435,High,http://www.cupl.edu.cn/
China youth college for political science,China,Main City,467,"MS Computer Science, Artificial Intelligence, Data Science",10944,Low,http://www.cyc.edu.cn/
"Donghua University, Shanghai",China,Main City,98,"Robotics, MBA, Artificial Intelligence",26271,Medium,http://www.dhu.edu.cn/
Dalian Medical University,China,Main City,241,"Business Analytics, Robotics, MBA",21532,Low,http://www.dlmedu.edu.cn/
Dalian Martime University,China,Main City,286,"Robotics, Data Science, MS Computer Science",14340,High,http://www.dlmu.edu.cn/
Dalian University,China,Main City,462,"Software Engineering, Cybersecurity, Business Analytics",25929,Low,http://www.dlu.edu.cn/
Dalian University of Foreign Language,China,Main City,452,"MS Computer Science, Artificial Intelligence, Cybersecurity",12931,Medium,http://www.dlufl.edu.cn/
Dalian University of Technology,China,Main City,261,"MBA, MS Computer Science, Artificial Intelligence",26152,Low,http://www.dlut.edu.cn/
Dongbei University of Finance And Economics,China,Main City,224,"Business Analytics, Software Engineering, Robotics",27458,High,http://www.dufe.edu.cn/
East China Jiao Tong University,China,Main City,119,"Business Analytics, Cybersecurity, Artificial Intelligence",14157,High,http://www.ecjtu.jx.cn/
East China Normal University,China,Main City,446,"Business Analytics, Cybersecurity, Software Engineering",15909,High,http://www.ecnu.edu.cn/
East China University of Science and Technology,China,Main City,16,"Business Analytics, Artificial Intelligence, Software Engineering",13478,Medium,http://www.ecust.edu.cn/
Emeishan Buddhist College,China,Main City,374,"Artificial Intelligence, Business Analytics, MBA",13138,Medium,http://www.emsfj.com/
Southern Medial University,China,Main City,306,"Robotics, Artificial Intelligence, Business Analytics",23260,Very High,http://www.fimmu.edu.cn/
Fujian Agricultural University,China,Main City,379,"Business Analytics, MS Computer Science, MBA",25963,Medium,http://www.fjau.edu.cn/
Fujian Medical University,China,Main City,178,"Robotics, MS Computer Science, Software Engineering",18407,Low,http://www.fjmu.edu.cn/
Fujian Normal University,China,Main City,7,"MS Computer Science, Business Analytics, Artificial Intelligence",15969,Low,http://www.fjnu.edu.cn/
Fujian University of Traditional Chinese Medicine,China,Main City,188,"Software Engineering, MS Computer Science, MBA",18352,Medium,http://www.fjtcm.edu.cn/
4th Military Medical University,China,Main City,338,"Artificial Intelligence, MS Computer Science, Business Analytics",10218,High,http://www.fmmu.edu.cn/
Foshan University,China,Main City,9,"Artificial Intelligence, MS Computer Science, Business Analytics",27894,Medium,http://www.fosu.edu.cn/
Fushun Petroleum University,China,Main City,106,"Software Engineering, Cybersecurity, MBA",13462,Very High,http://www.fspu.edu.cn/
Fudan University,China,Main City,322,"Data Science, MS Computer Science, Artificial Intelligence",12278,Medium,http://www.fudan.edu.cn/
Fuzhou University,China,Main City,68,"Artificial Intelligence, MBA, MS Computer Science",21277,Medium,http://www.fzu.edu.cn/
Guangdong Polytechnic Normal University,China,Main City,233,"Data Science, MS Computer Science, MBA",16189,High,http://www.gdin.edu.cn/
Guangdong Radio & TV University,China,Main City,429,"Robotics, MBA, Data Science",29048,High,http://www.gdrtvu.edu.cn/
Guangdong University of Foreign Studies,China,Main City,203,"Software Engineering, MS Computer Science, Data Science",26173,Low,http://www.gdufs.edu.cn/
Guangdong University of Technology,China,Main City,474,"Data Science, Robotics, MS Computer Science",14015,Very High,http://www.gdut.edu.cn/
Gansu Agricultural University,China,Main City,308,"MS Computer Science, Software Engineering, Data Science",13707,Medium,http://www.gsau.edu.cn/
Gansu University of Technology,China,Main City,115,"MBA, Artificial Intelligence, Business Analytics",15246,High,http://www.gsut.edu.cn/
Atharva College of Engineering,India,Mumbai,329,"Data Science, MBA, MS Computer Science",8186,Very High,https://atharvacoe.ac.in
Bhagwan Parshuram Institute of Technology,India,Mumbai,229,"Cybersecurity, Software Engineering, Business Analytics",7183,Low,http://bpitindia.ac.in
University of Petroleum and Energy Studies,India,Bangalore,310,"MS Computer Science, Software Engineering, Business Analytics",4809,Low,https://www.upes.ac.in/
Ashoka University,India,Delhi,437,"Cybersecurity, Artificial Intelligence, Data Science",2294,Low,https://www.ashoka.edu.in
Indian Institute of Information Technology Sri City,India,Mumbai,76,"MS Computer Science, Software Engineering, MBA",3724,High,https://www.iiits.ac.in/
DAV Institute of Engineering & Technology,India,Bangalore,252,"Robotics, Software Engineering, Artificial Intelligence",3052,Very High,http://www.davietjal.org/
Lovely Professional University,India,Bangalore,245,"MS Computer Science, Software Engineering, Cybersecurity",5500,Medium,http://www.lpu.in/
Somaiya Vidyavihar,India,Delhi,312,"Cybersecurity, Software Engineering, MBA",2067,Low,https://somaiya.edu/
NorthCap University,India,Delhi,175,"Software Engineering, MBA, Artificial Intelligence",11933,High,http://www.ncuindia.edu/
Dharamsinh Desai University,India,Delhi,435,"Robotics, Data Science, MBA",5420,Very High,http://www.ddu.ac.in/
University of Health Sciences Andhra Pradesh,India,Bangalore,293,"MBA, Robotics, Cybersecurity",9862,High,http://ntruhs.ap.nic.in/
"Allahabad Agricultural Institute, Deemed University",India,Mumbai,44,"MBA, MS Computer Science, Artificial Intelligence",9268,High,http://www.aaidu.org/
Assam Agricultural University,India,Bangalore,383,"MBA, Data Science, Cybersecurity",4833,Very High,http://www.aau.ac.in/
Ahmedabad University,India,Bangalore,208,"Data Science, MBA, Cybersecurity",11364,Low,http://www.ahduni.edu.in/
All India Institute of Medical Sciences,India,Bangalore,80,"Artificial Intelligence, Robotics, MBA",11276,Very High,http://www.aiims.ac.in/
AISECT University,India,Delhi,88,"MS Computer Science, Software Engineering, Robotics",7336,Medium,http://www.aisectuniversity.ac.in/
Alagappa University,India,Mumbai,319,"Cybersecurity, Artificial Intelligence, MS Computer Science",2868,Very High,http://www.alagappauniversity.ac.in/
Allahabad University,India,Delhi,157,"Data Science, Business Analytics, Robotics",3121,Very High,http://www.alldunivpio.org/
Open International University for Alternative Medicines,India,Mumbai,414,"Robotics, Business Analytics, Software Engineering",11109,Low,http://www.altmeduniversity.com/
Indian Board of Alternative Medicine,India,Delhi,223,"Business Analytics, Robotics, MBA",6952,High,http://www.altmedworld.net/
Amity University,India,Bangalore,427,"Cybersecurity, Software Engineering, MBA",2534,Medium,http://www.amity.edu/
Amrita Vishwa Vidyapeetham,India,Mumbai,384,"Robotics, Artificial Intelligence, MBA",6697,High,http://www.amrita.edu/
Amravati University,India,Bangalore,380,"Artificial Intelligence, MS Computer Science, Business Analytics",10750,Very High,http://www.amtuni.com/
Aligarh Muslim University,India,Bangalore,133,"Cybersecurity, Software Engineering, Robotics",11168,Very High,http://www.amu.ac.in/
Andhra University,India,Mumbai,55,"Software Engineering, MS Computer Science, Artificial Intelligence",7832,Low,http://www.andhrauniversity.info/
Acharya Ranga Agricultural University,India,Mumbai,146,"Cybersecurity, MS Computer Science, Artificial Intelligence",5190,Very High,http://www.angrau.net/
Annamalai University,India,Delhi,98,"Artificial Intelligence, MBA, Business Analytics",7607,High,http://www.annamalaiuniversity.ac.in/
"Anna University of Technology, Tirunelveli",India,Mumbai,325,"Software Engineering, Robotics, Cybersecurity",7518,Medium,http://www.annauniv.edu.in/
Anna University,India,Mumbai,188,"Robotics, Software Engineering, Artificial Intelligence",4338,Low,http://www.annauniv.edu/
Awadhesh Pratap Singh University,India,Delhi,342,"MS Computer Science, Robotics, Artificial Intelligence",5636,Very High,http://www.apsurewa.nic.in/
ARYA Institute of Engineering & Technology,India,Mumbai,35,"Business Analytics, Cybersecurity, MBA",6436,Medium,http://www.aryainstitutejpr.com/
Assam University,India,Delhi,260,"MBA, Artificial Intelligence, Robotics",6882,Low,http://www.assamuniversity.nic.in/
Gujarat Ayurved University,India,Mumbai,346,"Software Engineering, Cybersecurity, Artificial Intelligence",5575,Low,http://www.ayurveduniversity.com/
Dr. Babasaheb Ambedkar Marathwada Universtiy,India,Delhi,391,"MS Computer Science, Software Engineering, Cybersecurity",2255,Low,http://www.bamu.net/
Berhampur University,India,Bangalore,83,"Artificial Intelligence, MS Computer Science, Business Analytics",6746,Very High,http://www.bamu.nic.in/
Banasthali University,India,Delhi,407,"Robotics, Data Science, Software Engineering",5527,Low,http://www.banasthali.org/
Bankura University,India,Mumbai,168,"Robotics, Artificial Intelligence, Data Science",11705,Medium,http://www.bankurauniv.com/
Birsa Agricultural University,India,Mumbai,445,"MS Computer Science, Business Analytics, Robotics",11670,Very High,http://www.bau.nic.in/
Babasaheb Bhimrao Ambedkar University,India,Delhi,269,"Business Analytics, Artificial Intelligence, MBA",6025,Medium,http://www.bbauindia.org/
Bidhan Chandra Agricultural University,India,Bangalore,85,"Business Analytics, Data Science, Software Engineering",2554,Low,http://www.bckv.edu.in/
Bharathidasan University,India,Bangalore,297,"Cybersecurity, MBA, Robotics",10011,Very High,http://www.bdu.ernet.in/
Bengal Engineering College,India,Bangalore,22,"Software Engineering, Business Analytics, Robotics",9863,Medium,http://www.becs.ac.in/
Bangalore University,India,Delhi,475,"Artificial Intelligence, Business Analytics, Cybersecurity",4520,Very High,http://bengaluruuniversity.com/
Bhagwant University,India,Delhi,252,"Software Engineering, Business Analytics, Robotics",4041,High,http://www.bhagwantuniversity.com/
Bharathiar University,India,Delhi,131,"Robotics, MS Computer Science, Artificial Intelligence",9629,Medium,http://www.bharathi.ernet.in/
Bharath Institue Of Higher Education & Research,India,Mumbai,72,"Robotics, Software Engineering, MS Computer Science",5193,High,http://www.bharathuniv.com/
Bharati Vidyapeeth University,India,Bangalore,295,"Robotics, Cybersecurity, MBA",9529,Very High,http://www.bharatividyapeeth.edu/
Bhavnagar University,India,Mumbai,401,"Robotics, MS Computer Science, MBA",8959,Low,http://www.bhavuni.edu/
Banaras Hindu University,India,Mumbai,439,"Artificial Intelligence, MS Computer Science, Data Science",11032,Low,http://www.bhu.ac.in/
Orissa University of Agriculture and Technology,India,Bangalore,218,"Data Science, Cybersecurity, MBA",10292,Low,http://bhub.ori.nic.in/ouat/
"Birla Institute of Technology, Ranchi",India,Bangalore,462,"Cybersecurity, Robotics, Artificial Intelligence",9403,High,http://bitmesraranchi.org/
Birla Institute of Technology and Science,India,Delhi,20,"Software Engineering, MS Computer Science, Robotics",10716,Very High,http://www.bits-pilani.ac.in/
Bhupendra Narayan Mandal University,India,Mumbai,63,"MBA, Software Engineering, Cybersecurity",7320,Low,http://www.bnmu.in/
Biju Pattnaik University of Technology,India,Bangalore,21,"MBA, Business Analytics, Robotics",7510,Low,http://www.bput.org/
B. R. Ambedkar Bihar University,India,Bangalore,96,"Business Analytics, Data Science, MBA",10346,Low,http://www.brabu.net/
Dr. B.R. Ambedkar Open University,India,Delhi,258,"Data Science, Robotics, Cybersecurity",10266,Medium,http://www.braou.ac.in/
Dr. B. R. Ambedkar National Institute of Technology Jalandhar,India,Delhi,106,"Software Engineering, Robotics, MS Computer Science",5946,Medium,http://www.nitj.ac.in/
Dr. Bhim Rao Abdekar University,India,Bangalore,343,"Business Analytics, Artificial Intelligence, Software Engineering",8391,Medium,http://www.brauagra.com/
B. S. Abdur Rahman University,India,Delhi,39,"MS Computer Science, Artificial Intelligence, MBA",6466,Low,http://www.bsauniv.ac.in/
Barkatullah University,India,Mumbai,37,"Software Engineering, Cybersecurity, MBA",8990,Low,http://www.bubhopal.nic.in/
VIT Bhopal,India,Mumbai,393,"Artificial Intelligence, Cybersecurity, Data Science",5449,Very High,https://vitbhopal.ac.in/
Bundelkhand University,India,Delhi,15,"MBA, Cybersecurity, MS Computer Science",5570,Medium,http://www.bundelkhanduniversity.org/
University of Burdwan,India,Delhi,83,"Artificial Intelligence, Software Engineering, MS Computer Science",2058,High,http://www.burdwanuniversity.ac.in/
University of Calcutta,India,Mumbai,341,"Business Analytics, Robotics, Data Science",11556,Medium,http://www.caluniv.ac.in/
Central Agricultural University,India,Bangalore,325,"Data Science, Business Analytics, Software Engineering",3519,Very High,http://www.cau.org.in/
Chaudhary Charan Singh University,India,Bangalore,441,"MS Computer Science, Software Engineering, Data Science",7846,Low,http://www.ccsuniversity.ac.in/
Ch. Charan Singh University,India,Delhi,334,"Data Science, Cybersecurity, MS Computer Science",11833,Very High,http://www.ccsuniversity.org/
Center for Entrepreneurship and Small Business Management,India,Mumbai,493,"Robotics, MS Computer Science, MBA",9040,Low,http://www.cesbm.ac.in/
Christ University,India,Delhi,68,"Artificial Intelligence, MBA, Software Engineering",11172,Low,http://www.christuniversity.in/
Central Institute of English and Foreign Languages,India,Bangalore,238,"Business Analytics, MBA, Data Science",11787,Very High,http://www.ciefl.org/
Central Institute of Fisheries Education,India,Mumbai,223,"Business Analytics, MS Computer Science, Cybersecurity",6435,High,http://www.cife.edu.in/
Central Institute of Higher Tibetan Studies,India,Bangalore,92,"MBA, Software Engineering, Data Science",2167,High,http://www.cihts.ac.in/
CMJ University,India,Mumbai,490,"Software Engineering, Business Analytics, Artificial Intelligence",8335,High,http://www.cmjuniversity.edu.in/
Chandra Shekhar Azad University of Agriculture and Technology,India,Mumbai,166,"Data Science, Cybersecurity, Software Engineering",8071,Low,http://www.csauk.ac.in/
Cochin University of Science and Technology,India,Mumbai,352,"Software Engineering, Data Science, Artificial Intelligence",4162,Medium,http://www.cusat.ac.in/
Dr. C.V. Raman University,India,Mumbai,311,"MS Computer Science, Business Analytics, Cybersecurity",10647,Medium,http://www.cvru.ac.in/
Dhirubhai Ambani Institute of Information and Communication Technology,India,Delhi,273,"MBA, Data Science, Cybersecurity",4271,Low,http://www.da-iict.org/
Darul Huda Islamic University,India,Mumbai,313,"Cybersecurity, Artificial Intelligence, Software Engineering",6655,Very High,http://www.darulhuda.com/
Dav University,India,Mumbai,159,"Business Analytics, MS Computer Science, Artificial Intelligence",8067,High,http://www.davuniversity.org/
Devi Ahilya University of Indore,India,Delhi,221,"MS Computer Science, Business Analytics, Data Science",5785,High,http://www.davv.ac.in/
Dr. Babasaheb Ambedkar Technological University,India,Mumbai,369,"Robotics, Data Science, MBA",8587,Low,http://www.dbatechuni.org/
Konkan Agricultural University,India,Bangalore,475,"Business Analytics, Robotics, Cybersecurity",6356,High,http://www.dbskkv.org/
Tamil Nadu Agricultural University,India,Delhi,390,"MS Computer Science, MBA, Cybersecurity",10033,Very High,http://dbs.tn.nic.in/tnau/
Delhi College of Engineering (DCE),India,Bangalore,66,"Data Science, Cybersecurity, Artificial Intelligence",11618,Low,http://www.dceonline.net/
Deen Dayal Upadhyay Gorakhpur University,India,Mumbai,108,"Business Analytics, MS Computer Science, Cybersecurity",8843,Low,http://www.ddugu.edu.in/
Deccan College Postgraduate and Research Institute,India,Bangalore,280,"Artificial Intelligence, MBA, Business Analytics",9982,Medium,http://www.deccancollegepune.ac.in/
COEP Technological University,India,Mumbai,442,"Cybersecurity, MBA, Artificial Intelligence",11744,Medium,https://www.coep.org.in/
Dayalbagh Educational Institute,India,Delhi,264,"Cybersecurity, MS Computer Science, Software Engineering",6943,Low,http://www.dei.ac.in/
Dibrugarh University,India,Mumbai,457,"MBA, Cybersecurity, Software Engineering",2208,Very High,http://www.dibru.ernet.in/
Dravidian University,India,Mumbai,491,"MBA, Data Science, Cybersecurity",11960,Very High,http://www.dravidianuniversity.ac.in/
University of Delhi,India,Delhi,268,"MBA, Business Analytics, Software Engineering",9230,Very High,http://www.du.ac.in/
Dr. D.Y. Patil University,India,Mumbai,99,"Business Analytics, Software Engineering, Cybersecurity",11000,Low,http://www.dypatiluniversity.org/
Eiilm University,India,Mumbai,396,"MBA, Data Science, Artificial Intelligence",7278,High,http://www.eiilmuniversity.ac.in/
Fatima Mata National College,India,Bangalore,347,"Software Engineering, Data Science, Artificial Intelligence",4790,High,http://www.fatimacollege.net/
Forest Research Institute Dehradun,India,Delhi,131,"Robotics, Business Analytics, Artificial Intelligence",5748,Low,http://fri.icfre.gov.in/
Govind Ballabh Pant University of Agriculture and Technology,India,Delhi,141,"Cybersecurity, Software Engineering, Robotics",6575,Medium,http://www.gbpuat.ac.in/
Guru Ghasidas University,India,Mumbai,450,"Business Analytics, MS Computer Science, MBA",9111,Low,http://www.ggu.ac.in/
Gokhale Institute of Politics and Economics,India,Delhi,21,"Cybersecurity, Artificial Intelligence, Data Science",8362,Medium,http://www.gipe.ernet.in/
Gandhi Institute of Technology and Managment,India,Bangalore,337,"MS Computer Science, MBA, Cybersecurity",7372,Low,http://www.gitam.edu/
Guru Jambeshwar University,India,Mumbai,492,"Business Analytics, MBA, Software Engineering",4989,High,http://www.gju.ernet.in/
