name,country,city,ranking,programs,tuition,scholarship,website
Royal School of Library and Information Science,Denmark,Main City,419,"MS Computer Science, MBA, Data Science",24517,High,http://www.db.dk/
Danish Business Academy,Denmark,Main City,30,"Data Science, Robotics, Artificial Intelligence",26964,Medium,http://www.ddea.dk/
Royal Danish School of Pharmacy,Denmark,Main City,350,"Artificial Intelligence, Software Engineering, Data Science",15432,High,http://www.dfh.dk/
Royal Danish Academy of Music,Denmark,Main City,457,"Cybersecurity, Business Analytics, MS Computer Science",25299,High,http://www.dkdm.dk/
Royal Danish School of Educational Sciences,Denmark,Main City,143,"Artificial Intelligence, MS Computer Science, Cybersecurity",18359,Low,http://www.dlh.dk/
Danish University of Education,Denmark,Main City,204,"Robotics, Artificial Intelligence, Data Science",28315,High,http://www.dpu.dk/
Technical University of Denmark,Denmark,Main City,9,"MS Computer Science, Data Science, MBA",27146,High,http://www.dtu.dk/
Aarhus School of Business,Denmark,Main City,57,"MBA, MS Computer Science, Business Analytics",19934,High,http://www.hha.dk/
Southern Denmark Business School,Denmark,Main City,343,"MBA, Cybersecurity, Software Engineering",21380,High,http://www.hhs.dk/
International Business School of Scandinavia,Denmark,Main City,37,"Business Analytics, MS Computer Science, Artificial Intelligence",28797,High,http://www.ibss.eu/
Engineering College of Aarhus,Denmark,Main City,430,"MS Computer Science, Software Engineering, Cybersecurity",12609,Low,http://www.iha.dk/
Engineering College of Copenhagen,Denmark,Main City,276,"Business Analytics, Software Engineering, Artificial Intelligence",24120,Medium,http://www.ihk.dk/
International People's College,Denmark,Main City,208,"Robotics, Data Science, Software Engineering",19458,Very High,http://www.ipc.dk/
IT University of Copenhagen,Denmark,Main City,274,"Artificial Intelligence, Software Engineering, Business Analytics",9333,Low,http://www.itu.dk/
"Royal Danish Academy of Fine Arts, School of Architecture",Denmark,Main City,397,"Data Science, Software Engineering, MS Computer Science",24333,Very High,http://www.karch.dk/
Knightsbridge University,Denmark,Main City,330,"Cybersecurity, MBA, Robotics",23001,Medium,http://www.knightsbridgeuniversity.com/
University of Copenhagen,Denmark,Main City,241,"Cybersecurity, Software Engineering, Robotics",20206,High,http://www.ku.dk/
"Royal Danish Academy of Fine Arts, School of Visual Art",Denmark,Main City,68,"Cybersecurity, Business Analytics, Artificial Intelligence",22186,Very High,http://www.kunstakademiet.dk/
Royal Veterinary and Agricultural University,Denmark,Main City,24,"Software Engineering, Robotics, Data Science",24353,High,http://www.kvl.dk/
Royal Academy of Music,Denmark,Main City,225,"MBA, MS Computer Science, Data Science",10361,High,http://www.musik-kons.dk/
Odense University,Denmark,Main City,247,"Cybersecurity, Data Science, Software Engineering",29922,Medium,http://www.ou.dk/
Roskilde University,Denmark,Main City,403,"Business Analytics, Data Science, Robotics",27900,Medium,http://www.ruc.dk/
University of Southern Denmark - SDU,Denmark,Main City,319,"Business Analytics, Data Science, Artificial Intelligence",28316,Medium,http://www.sdu.dk/
Lutheran School Of Theology In Aarhus,Denmark,Main City,29,"Cybersecurity, MBA, MS Computer Science",22387,Low,http://www.teologi.dk/
Tietgen Business College,Denmark,Main City,355,"Business Analytics, Robotics, Software Engineering",24340,High,http://www.tietgen.dk/
VIA University College,Denmark,Main City,470,"MS Computer Science, Data Science, Business Analytics",16165,High,https://en.via.dk/
Asmildkloster Agricultural School,Denmark,Main City,9,"Software Engineering, Business Analytics, MS Computer Science",25458,Very High,https://asmildkloster.dk/
Kalø Økologisk Agricultural College,Denmark,Main City,190,"Software Engineering, MS Computer Science, Data Science",16808,High,https://videndjurs.dk/
Abo Akademi University,Finland,Main City,81,"MBA, Data Science, Robotics",14341,Very High,http://www.abo.fi/
Central Ostrobothnia University of Applied Sciences,Finland,Main City,342,"MS Computer Science, Robotics, Software Engineering",12533,Medium,http://www.cou.fi/
Diaconia University of Applied Sciences,Finland,Main City,141,"Business Analytics, Data Science, MS Computer Science",15392,Low,http://www.diak.fi/
EVTEK University of Applied Sciences,Finland,Main City,290,"Business Analytics, Cybersecurity, MS Computer Science",27521,Low,http://www.evtek.fi/
University of Helsinki,Finland,Main City,266,"MS Computer Science, Cybersecurity, Software Engineering",21800,Low,http://www.helsinki.fi/
Helsinki School of Economics and Business Administration,Finland,Main City,380,"Data Science, Cybersecurity, Artificial Intelligence",29944,Very High,http://www.hkkk.fi/
Helsinki University of Technology,Finland,Main City,301,"Cybersecurity, Robotics, Data Science",28508,Low,http://www.hut.fi/
University of Joensuu,Finland,Main City,283,"Cybersecurity, MS Computer Science, Robotics",18807,High,http://www.joensuu.fi/
University of Jyväskylä,Finland,Main City,270,"Robotics, Software Engineering, MBA",27381,Low,http://www.jyu.fi/
Academy of Fine Arts,Finland,Main City,348,"MS Computer Science, MBA, Robotics",15198,High,http://www.kuva.fi/
Lahti Polytechnic,Finland,Main City,28,"Cybersecurity, Software Engineering, MS Computer Science",8225,Medium,http://www.lamk.fi/
Laurea University of Applied Sciences,Finland,Main City,17,"Artificial Intelligence, Business Analytics, Software Engineering",28620,Medium,http://www.laurea.fi/
Lappeenranta University of Technology,Finland,Main City,80,"Cybersecurity, Software Engineering, Robotics",9589,Very High,http://www.lut.fi/
Oulu Polytechnic,Finland,Main City,462,"Software Engineering, Artificial Intelligence, MBA",23144,Low,http://www.oamk.fi/
University of Oulu,Finland,Main City,366,"Cybersecurity, Robotics, MS Computer Science",18911,Medium,http://www.oulu.fi/
Vaasa University of Applied Sciences,Finland,Main City,52,"MBA, Software Engineering, MS Computer Science",8762,Low,http://www.puv.fi/
Rovaniemi University of Applied Sciences,Finland,Main City,378,"Artificial Intelligence, Cybersecurity, Robotics",28988,Very High,http://www.ramk.fi/
Scandinavian Art and Business Institute,Finland,Main City,75,"Software Engineering, Business Analytics, Cybersecurity",8275,Low,http://www.sabi.eu.com/
Satakunta University Of Applied Scinces,Finland,Main City,71,"Cybersecurity, Robotics, Data Science",15086,Very High,http://www.samk.fi/
South Carelian Polytechnic,Finland,Main City,269,"Robotics, Artificial Intelligence, Cybersecurity",19309,Medium,http://www.scp.fi/
"Swedish School of Economics and Business Administration, Finland",Finland,Main City,252,"Software Engineering, Data Science, Robotics",9752,Low,http://www.shh.fi/
Sibelius Academy,Finland,Main City,441,"Data Science, Artificial Intelligence, MS Computer Science",15873,Very High,http://www.siba.fi/
Theatre Academy Finland,Finland,Main City,331,"Business Analytics, Artificial Intelligence, Software Engineering",23360,Medium,http://www.teak.fi/
Tampere Polytechnic,Finland,Main City,334,"Software Engineering, Business Analytics, MBA",27090,Very High,http://www.tpu.fi/
Turku School of Economics and Business Administration,Finland,Main City,145,"Software Engineering, Cybersecurity, Robotics",23604,Medium,http://www.tukkk.fi/
Tampere University of Technology,Finland,Main City,428,"Data Science, MS Computer Science, Artificial Intelligence",14759,Very High,http://www.tut.fi/
University of Art and Design Helsinki,Finland,Main City,308,"Robotics, Cybersecurity, Data Science",23114,Very High,http://www.uiah.fi/
University of Kuopio,Finland,Main City,282,"Robotics, MBA, Software Engineering",19043,High,http://www.uku.fi/
University of Lapland,Finland,Main City,311,"Data Science, Business Analytics, Cybersecurity",10757,Very High,http://www.ulapland.fi/
University of Tampere,Finland,Main City,241,"Software Engineering, MBA, Business Analytics",24810,Medium,http://www.uta.fi/
University of Turku,Finland,Main City,275,"Cybersecurity, Robotics, Software Engineering",26258,Low,http://www.utu.fi/
University of Vaasa,Finland,Main City,22,"MBA, Data Science, Robotics",10482,High,http://www.uwasa.fi/
Aalto University,Finland,Main City,419,"MS Computer Science, Cybersecurity, MBA",26284,Low,https://www.aalto.fi
Metropolia University of Applied Sciences,Finland,Main City,99,"MS Computer Science, MBA, Robotics",17557,Very High,https://www.metropolia.fi/
Häme University of Applied Sciences,Finland,Main City,481,"MBA, Cybersecurity, Data Science",19030,Very High,https://www.hamk.fi/
Athlone Institute of Technology,Ireland,Main City,436,"MS Computer Science, Artificial Intelligence, Cybersecurity",18088,Medium,http://www.ait.ie/
Cork Institute of Technology,Ireland,Main City,468,"Cybersecurity, Artificial Intelligence, MBA",11156,Very High,http://www.cit.ie/
Dublin City University,Ireland,Main City,282,"Data Science, Business Analytics, MBA",27760,Medium,http://www.dcu.ie/
Dublin Institute for Advanced Studies,Ireland,Main City,247,"Software Engineering, Robotics, Artificial Intelligence",23617,Medium,http://www.dias.ie/
Dublin Institute of Technology,Ireland,Main City,404,"MBA, Data Science, Software Engineering",17889,High,http://www.dit.ie/
Griffith College,Ireland,Main City,19,"Cybersecurity, Data Science, Software Engineering",13646,Low,http://www.gcd.ie/
Galway Mayo Institute of Technology,Ireland,Main City,139,"MS Computer Science, Data Science, Business Analytics",13074,Low,http://www.gmit.ie/
Irish International University (Distance Education),Ireland,Main City,123,"Software Engineering, Data Science, MBA",29995,Low,http://www.iiuedu.ie/
Carlow Institute of Technology,Ireland,Main City,268,"Robotics, MS Computer Science, Artificial Intelligence",23502,High,http://www.itcarlow.ie/
"Institue of Technology, Tralee",Ireland,Main City,309,"Business Analytics, Data Science, Robotics",14357,Very High,http://www.ittralee.ie/
LSB College,Ireland,Main City,321,"Business Analytics, Artificial Intelligence, MBA",25890,High,http://www.lsb.ie/
"National University of Ireland, Maynooth",Ireland,Main City,136,"Data Science, MS Computer Science, Cybersecurity",12198,Low,http://www.may.ie/
National College of Ireland,Ireland,Main City,156,"Robotics, Cybersecurity, Software Engineering",19779,Very High,http://www.ncirl.ie/
National University of Ireland,Ireland,Main City,163,"Software Engineering, MBA, Business Analytics",19297,High,http://www.nui.ie/
Royal College of Physicians of Ireland,Ireland,Main City,204,"Robotics, Data Science, Artificial Intelligence",25475,Very High,http://www.rcpi.ie/
Royal College of Surgeons,Ireland,Main City,149,"MS Computer Science, Robotics, Data Science",24681,Very High,http://www.rcsi.ie/
Shannon College of Hotel Management,Ireland,Main City,273,"Software Engineering, MS Computer Science, Robotics",19299,Very High,http://www.shannoncollege.com/
Technological University of the Shannon,Ireland,Main City,491,"Cybersecurity, Artificial Intelligence, Business Analytics",20782,Very High,https://tus.ie/
"University of Dublin, Trinity College",Ireland,Main City,314,"Robotics, Data Science, Software Engineering",14229,Very High,http://www.tcd.ie/
University College Cork,Ireland,Main City,453,"MBA, Software Engineering, Business Analytics",23516,High,http://www.ucc.ie/
University College Dublin,Ireland,Main City,294,"Software Engineering, Cybersecurity, Robotics",15591,High,http://www.ucd.ie/
University of Galway,Ireland,Main City,248,"Artificial Intelligence, MBA, Data Science",16035,Medium,https://www.universityofgalway.ie/
University of Limerick,Ireland,Main City,105,"Robotics, Business Analytics, Data Science",11386,Very High,http://www.ul.ie/
Waterford Institute Of Technology,Ireland,Main City,101,"Data Science, Cybersecurity, MS Computer Science",27413,High,http://www.wit.ie/
Technological University Dublin,Ireland,Main City,6,"Software Engineering, MS Computer Science, Artificial Intelligence",19971,Medium,https://tudublin.ie
Munster Technological University,Ireland,Main City,419,"Artificial Intelligence, Cybersecurity, Software Engineering",11651,Medium,https://www.mtu.ie/
Dundalk Institute of Technology,Ireland,Main City,229,"MBA, Business Analytics, Cybersecurity",16169,Medium,https://www.dkit.ie/
"Schiller International University, American College of Switzerland",Switzerland,Main City,496,"Data Science, Artificial Intelligence, Robotics",29453,High,http://www.american-college.com/
Business and Hotel Management School,Switzerland,Main City,93,"Business Analytics, Software Engineering, Artificial Intelligence",29336,Low,http://www.bhms.ch/
Business School Lausanne (BSL),Switzerland,Main City,327,"MS Computer Science, Robotics, Software Engineering",9186,Low,http://www.bsl-lausanne.ch/
Cubidor University Switzerland,Switzerland,Main City,246,"MBA, Cybersecurity, Software Engineering",12971,High,http://www.cubidor.com/
DCT International Hotel & Business Management School,Switzerland,Main City,191,"Cybersecurity, Artificial Intelligence, Software Engineering",12681,Medium,http://www.dct.ch/
"European Graduate School, Media & Communications",Switzerland,Main City,282,"Cybersecurity, Business Analytics, Software Engineering",16058,High,http://www.egs.edu/
Lausanne Hotel School (EHL),Switzerland,Main City,188,"Artificial Intelligence, MBA, Data Science",27494,Very High,http://www.ehl.ch/
European University,Switzerland,Main City,58,"Business Analytics, Artificial Intelligence, Software Engineering",16848,Low,http://www.euruni.edu/
Franklin College Switzerland,Switzerland,Main City,110,"Business Analytics, Cybersecurity, Robotics",19974,Low,http://www.fc.edu/
University of Applied Sciences Aargau,Switzerland,Main City,51,"Data Science, MBA, Cybersecurity",16941,High,http://www.fh-aargau.ch/
